time;Azimut:;Inclinazione:;Rotolio:
8,385436;174,179;-8,184;-12,013
8,390008;178,203;-8,184;-12,013
8,410360;-178,014;-8,184;-12,013
8,431621;-171,404;-8,184;-12,013
8,433906;-175,033;-15,148;-6,376
8,435470;-175,033;-15,148;-6,376
8,450547;-173,306;-15,148;-6,376
8,470508;-166,877;-15,148;-6,376
8,481978;175,069;-19,009;15,397
8,483641;175,069;-19,009;15,397
8,490529;179,534;-19,009;15,397
8,512815;-174,451;-19,009;15,397
8,531559;176,803;-17,039;25,934
8,533218;176,803;-17,039;25,934
8,535604;-179,999;-17,039;25,934
8,551389;-178,304;-17,039;25,934
8,570564;-176,435;-17,039;25,934
8,580636;-175,459;-15,958;24,667
8,582659;-175,459;-15,958;24,667
8,590746;-177,878;-15,958;24,667
8,611647;-176,655;-15,958;24,667
8,631410;-168,483;-16,658;15,870
8,633665;-168,483;-16,658;15,870
8,635630;-168,157;-16,658;15,870
8,651139;-169,922;-16,658;15,870
8,671713;-169,097;-16,658;15,870
8,680543;-167,524;-16,470;14,177
8,682392;-167,524;-16,470;14,177
8,691053;-166,774;-16,470;14,177
8,711239;-165,244;-16,470;14,177
8,730196;-175,336;-11,953;23,916
8,731691;-175,336;-11,953;23,916
8,733110;-174,540;-11,953;23,916
8,750995;-171,484;-11,953;23,916
8,770711;-170,937;-11,953;23,916
8,778080;177,826;-14,687;35,600
8,779639;177,826;-14,687;35,600
8,791054;175,108;-14,687;35,600
8,811535;172,634;-14,687;35,600
8,824434;171,727;-6,329;38,017
8,826362;171,727;-6,329;38,017
8,833912;166,375;-6,329;38,017
8,850855;161,841;-6,329;38,017
8,870932;153,845;-6,329;38,017
8,872985;169,907;-3,538;17,638
8,874314;169,907;-3,538;17,638
8,892220;165,387;-3,538;17,638
8,911756;156,581;-3,538;17,638
8,920515;172,221;-3,307;-0,566
8,921747;172,221;-3,307;-0,566
8,931095;167,747;-3,307;-0,566
8,950873;161,158;-3,307;-0,566
8,970156;164,118;-9,964;-5,619
8,971418;164,118;-9,964;-5,619
8,972787;158,626;-9,964;-5,619
8,993074;153,496;-9,964;-5,619
9,011877;151,171;-9,964;-5,619
9,019010;148,327;-13,734;-5,726
9,020130;148,327;-13,734;-5,726
9,031463;144,339;-13,734;-5,726
9,053636;141,088;-13,734;-5,726
9,068000;139,829;-11,079;-1,642
9,069283;139,829;-11,079;-1,642
9,070670;137,380;-11,079;-1,642
9,092019;136,758;-11,079;-1,642
9,111727;134,475;-11,079;-1,642
9,116759;131,603;-12,696;0,127
9,117888;131,603;-12,696;0,127
9,130535;129,614;-12,696;0,127
9,150832;129,091;-12,696;0,127
9,164943;130,655;-13,442;-3,530
9,165821;130,655;-13,442;-3,530
9,169905;129,791;-13,442;-3,530
9,191490;130,115;-13,442;-3,530
9,211085;131,149;-13,442;-3,530
9,214204;127,057;-17,949;-4,881
9,215641;127,057;-17,949;-4,881
9,230627;126,977;-17,949;-4,881
9,249762;127,395;-17,949;-4,881
9,262924;121,666;-23,725;-7,622
9,263957;121,666;-23,725;-7,622
9,270027;123,461;-23,725;-7,622
9,290818;125,827;-23,725;-7,622
9,309853;126,787;-23,725;-7,622
9,311156;121,763;-27,853;-6,487
9,311918;121,763;-27,853;-6,487
9,330361;123,702;-27,853;-6,487
9,350727;125,531;-27,853;-6,487
9,360782;123,894;-29,693;-8,630
9,362052;123,894;-29,693;-8,630
9,373110;125,407;-29,693;-8,630
9,391222;125,778;-29,693;-8,630
9,409848;117,494;-36,432;-10,604
9,411293;117,494;-36,432;-10,604
9,412620;120,880;-36,432;-10,604
9,430834;123,590;-36,432;-10,604
9,451300;127,085;-36,432;-10,604
9,459231;119,591;-42,324;-13,158
9,460776;119,591;-42,324;-13,158
9,475022;121,705;-42,324;-13,158
9,491994;123,682;-42,324;-13,158
9,508442;127,864;-39,035;-1,808
9,510094;127,864;-39,035;-1,808
9,511745;129,970;-39,035;-1,808
9,530544;130,878;-39,035;-1,808
9,551378;132,132;-39,035;-1,808
9,558394;122,313;-48,176;-6,555
9,559765;122,313;-48,176;-6,555
9,573191;124,028;-48,176;-6,555
9,593058;123,582;-48,176;-6,555
9,608189;120,546;-50,761;-6,315
9,610266;120,546;-50,761;-6,315
9,612402;123,396;-50,761;-6,315
9,631250;125,127;-50,761;-6,315
9,651125;124,614;-50,761;-6,315
9,653296;124,122;-52,692;-1,381
9,654783;124,122;-52,692;-1,381
9,671737;123,851;-52,692;-1,381
9,691238;125,056;-52,692;-1,381
9,707290;124,513;-50,366;-11,286
9,709121;124,513;-50,366;-11,286
9,711412;124,570;-50,366;-11,286
9,731066;123,832;-50,366;-11,286
9,751428;124,268;-50,366;-11,286
9,754396;115,616;-57,283;-11,529
9,756038;115,616;-57,283;-11,529
9,772009;116,668;-57,283;-11,529
9,792771;118,455;-57,283;-11,529
9,800387;112,989;-62,483;-9,123
9,801427;112,989;-62,483;-9,123
9,810943;114,488;-62,483;-9,123
9,831075;114,712;-62,483;-9,123
9,849981;107,607;-64,432;-15,840
9,851566;107,607;-64,432;-15,840
9,853130;108,081;-64,432;-15,840
9,871387;109,430;-64,432;-15,840
9,891191;111,280;-64,432;-15,840
9,898075;108,564;-63,806;-21,048
9,899560;108,564;-63,806;-21,048
9,910770;109,775;-63,806;-21,048
9,931858;111,922;-63,806;-21,048
9,947089;61,572;-78,612;-48,903
9,948389;61,572;-78,612;-48,903
9,949777;63,154;-78,612;-48,903
9,971124;65,418;-78,612;-48,903
9,990777;67,557;-78,612;-48,903
9,995913;91,414;-76,681;-28,858
9,997790;91,414;-76,681;-28,858
10,010920;93,765;-76,681;-28,858
10,029873;95,209;-76,681;-28,858
10,044650;71,324;-79,891;-47,625
10,046028;71,324;-79,891;-47,625
10,053100;73,671;-79,891;-47,625
10,069177;73,361;-79,891;-47,625
10,088724;78,988;-79,891;-47,625
10,091599;-3,186;-84,148;-115,541
10,092223;-3,186;-84,148;-115,541
10,108744;-4,888;-84,148;-115,541
10,128912;-2,202;-84,148;-115,541
10,140607;9,102;-84,904;-105,597
10,141123;9,102;-84,904;-105,597
10,149820;10,176;-84,904;-105,597
10,169589;12,887;-84,904;-105,597
10,190264;14,907;-84,904;-105,597
10,191476;35,986;-85,711;-86,037
10,192077;35,986;-85,711;-86,037
10,209596;35,701;-85,711;-86,037
10,229417;38,496;-85,711;-86,037
10,239062;6,659;-89,020;-114,847
10,239653;6,659;-89,020;-114,847
10,250472;8,200;-89,020;-114,847
